student_no,grade,letter_grade,death_none,death_midterm,death_final
990151595,51.3994395187,'D',0,0,0
990018780,65.2179917416,'C',0,0,0
990230005,63.2041993942,'C',0,0,0
990217510,61.9476069438,'C',0,0,0
990112390,64.488949116,'C',0,0,0
990009570,72.1283565694,'B',0,0,0
990171160,73.8538235486,'B',0,0,0
990000500,87.7688637298,'A',0,0,0
990081805,66.8533816497,'C',0,0,0
990250305,58.2561909571,'D',0,0,0
990119975,88.7466986152,'A',0,0,0
990238880,46.3926579614,'F',0,0,0
990177145,50.0318536464,'D',0,0,0
990248175,93.5436516884,'A',0,0,0
990054565,77.5905541449,'B',0,0,0
990239945,66.5727251216,'C',0,0,0
990053000,65.7771218416,'C',0,0,0
990101660,52.6888187983,'D',0,0,0
990224350,90.7470518472,'A',0,0,0
990034835,61.9178251891,'C',0,0,0
990147415,77.3904202508,'B',0,0,0
990250680,57.6980916546,'D',0,0,0
990163095,79.1113712747,'B',0,0,0
990016540,76.7476671606,'B',0,0,0
990252960,67.2440953136,'C',0,0,0
990191905,65.4088819023,'C',0,0,0
990148925,69.4981905673,'C',0,0,0
990222710,59.8153730114,'D',0,0,0
990226690,77.1901673415,'B',0,0,0
990111775,66.2533887864,'C',0,0,0
990025445,73.5447120634,'B',0,0,0
990108355,66.0948440059,'C',0,0,0
990089995,69.2315792771,'C',0,0,0
990090270,42.7746250774,'F',0,0,0
990027515,68.0410090601,'C',0,0,0
990155960,72.1594075234,'B',0,0,0
990066000,48.9421200106,'F',0,0,0
990098245,76.2803353249,'B',0,0,0
990056265,68.986650948,'C',0,0,0
990007995,75.5248072464,'B',0,0,0
990224560,77.4960300468,'B',0,0,0
990180865,58.3706343668,'D',0,0,0
990216400,68.7241576013,'C',0,0,0
990099675,39.6881066656,'F',0,0,0
990042570,59.2326238182,'D',0,0,0
990018220,55.2554669697,'D',0,0,0
990102345,60.1877716028,'C',0,0,0
990152790,65.4016934761,'C',0,0,0
990064605,66.0751681717,'C',0,0,0
990046040,80.943458236,'B',0,0,0
990075775,65.9290013398,'C',0,0,0
990234395,87.245459768,'A',0,0,0
990177370,64.893722095,'C',0,0,0
990124690,74.3584252143,'B',0,0,0
990194915,51.1359820986,'D',0,0,0
990105800,61.5580813334,'C',0,0,0
990181375,89.5923744314,'A',0,0,0
990084590,62.1373752962,'C',0,0,0
990088630,73.8000572076,'B',0,0,0
990002450,81.1133665636,'B',0,0,0
990013365,52.7399080425,'D',0,0,0
990193215,72.5987259001,'B',0,0,0
990173955,68.153430646,'C',0,0,0
990225265,84.4638971307,'B',0,0,0
990087660,63.4232750668,'C',0,0,0
990130750,63.2895958166,'C',0,0,0
990095880,65.2986257324,'C',0,0,0
990089955,50.7300636317,'D',0,0,0
990170305,81.9433385633,'B',0,0,0
990043390,83.58072999,'B',0,0,0
990044170,71.1589486681,'B',0,0,0
990080940,81.5178481148,'B',0,0,0
990066165,52.0113180305,'D',0,0,0
990036595,76.4996516553,'B',0,0,0
990104110,74.3479698996,'B',0,0,0
990171605,71.2475060733,'B',0,0,0
990107640,73.151295682,'B',0,0,0
990141325,64.7620802878,'C',0,0,0
990081090,55.4812405637,'D',0,0,0
990031345,73.309781162,'B',0,0,0
990066075,72.5948680594,'B',0,0,0
990029870,87.0468185618,'A',0,0,0
990086125,55.2969832353,'D',0,0,0
990160015,74.6556725274,'B',0,0,0
990184425,67.9205253542,'C',0,0,0
990005910,46.29157443,'F',0,0,0
990041410,47.4493663442,'F',0,0,0
990052675,61.6383683627,'C',0,0,0
990245070,67.9813318948,'C',0,0,0
990060685,70.3599392686,'B',0,0,0
990218455,85.9932736148,'A',0,0,0
990110695,47.0803278389,'F',0,0,0
990220640,43.1264115388,'F',0,0,0
990061450,63.0498786837,'C',0,0,0
990207035,69.0570500798,'C',0,0,0
990243270,77.7853268034,'B',0,0,0
990172780,72.2010590488,'B',0,0,0
990133835,55.5645513307,'D',0,0,0
990238810,76.6333178848,'B',0,0,0
990146570,68.1437343448,'C',0,0,0
990033305,72.9276188023,'B',0,0,0
990058535,89.7889100993,'A',0,0,0
990249240,72.0839596043,'B',0,0,0
990020240,47.2074388314,'F',0,0,0
990203945,80.1818466335,'B',0,0,0
990043280,66.0472864917,'C',0,0,0
990024560,63.7466016697,'C',0,0,0
990122595,80.1744238465,'B',0,0,0
990032270,75.8891527167,'B',0,0,0
990118130,65.5700578446,'C',0,0,0
990236415,60.8364564987,'C',0,0,0
990233015,51.1976892705,'D',0,0,0
990143020,75.4104449074,'B',0,0,0
990254015,58.560619439,'D',0,0,0
990223640,70.8355112325,'B',0,0,0
990046610,68.3946819781,'C',0,0,0
990071180,65.8527978404,'C',0,0,0
990203855,69.7721676147,'C',0,0,0
990040490,72.5055490044,'B',0,0,0
990158415,62.8129959025,'C',0,0,0
990218545,67.1539277841,'C',0,0,0
990242435,80.352436225,'B',0,0,0
990083945,68.3007213562,'C',0,0,0
990189845,60.7287020355,'C',0,0,0
990051745,78.931218214,'B',0,0,0
990214040,51.9464792493,'D',0,0,0
990202090,54.8140535388,'D',0,0,0
990026620,52.7161672328,'D',0,0,0
990189185,71.3764970385,'B',0,0,0
990095370,89.2594390765,'A',0,0,0
990072100,58.2842092373,'D',0,0,0
990054760,68.217287718,'C',0,0,0
990167150,65.9848041476,'C',0,0,0
990125265,51.0993184743,'D',0,0,0
990134050,58.7287223288,'D',0,0,0
990113815,47.0643003102,'F',0,0,0
990138285,60.8563073804,'C',0,0,0
990053670,67.7100122927,'C',0,0,0
990108735,60.6739111421,'C',0,0,0
990099330,66.4942539957,'C',0,0,0
990021035,59.9747648242,'D',0,0,0
990094860,53.6438977898,'D',0,0,0
990118635,88.0735173765,'A',0,0,0
990158650,57.5303678428,'D',0,0,0
990015940,69.5075831538,'C',0,0,0
990002005,67.725090466,'C',0,0,0
990140830,74.0518184053,'B',0,0,0
990009920,73.8812347493,'B',0,0,0
990109760,64.4188783709,'C',0,0,0
990045960,80.5181476182,'B',0,0,0
990113295,68.6840237619,'C',0,0,0
990202925,61.8478309234,'C',0,0,0
990045565,72.5901489933,'B',0,0,0
990225460,100.0,'A',0,0,0
990182595,79.9989963754,'B',0,0,0
990190825,53.1122273608,'D',0,0,0
990089610,63.2837593218,'C',0,0,0
990217300,61.4885993379,'C',0,0,0
990161370,82.6431679817,'B',0,0,0
990152210,74.8922415704,'B',0,0,0
990208380,69.8687985031,'C',0,0,0
990159760,54.3508611036,'D',0,0,0
990077115,50.2998863286,'D',0,0,0
990227710,78.589852807,'B',0,0,0
990111955,66.7380932672,'C',0,0,0
990125200,67.5663979957,'C',0,0,0
990051540,62.742979125,'C',0,0,0
990193685,59.9664582032,'D',0,0,0
990231840,77.9312669883,'B',0,0,0
990157740,82.5119870285,'B',0,0,0
990171235,76.2199769767,'B',0,0,0
990058650,55.8559714027,'D',0,0,0
990179640,62.9157526491,'C',0,0,0
990218000,71.6248165334,'B',0,0,0
990068200,48.8660095366,'F',0,0,0
990219235,64.7730460061,'C',0,0,0
990081680,67.7240517981,'C',0,0,0
990223330,58.0911569453,'D',0,0,0
990007675,68.6374790786,'C',0,0,0
990051355,65.7565850602,'C',0,0,0
990184655,74.1207303427,'B',0,0,0
990125035,67.6662517968,'C',0,0,0
990234380,71.369539053,'B',0,0,0
990181030,73.4951379115,'B',0,0,0
990182190,68.8539448417,'C',0,0,0
990020885,60.9595851872,'C',0,0,0
990083220,69.328596959,'C',0,0,0
990022110,51.7499280819,'D',0,0,0
990054195,63.4226537443,'C',0,0,0
990230325,79.5884737895,'B',0,0,0
990252190,79.1563292398,'B',0,0,0
990252305,72.0589925795,'B',0,0,0
990036065,60.6970051035,'C',0,0,0
990229950,77.9270066249,'B',0,0,0
990090310,59.2285431813,'D',0,0,0
990167030,61.7784473594,'C',0,0,0
990177645,72.4102116732,'B',0,0,0
990108850,70.0964130118,'B',0,0,0
990081670,65.6424207754,'C',0,0,0
990114210,63.0014812551,'C',0,0,0
990092835,69.3128353175,'C',0,0,0
990222610,65.9382060843,'C',0,0,0
990211375,80.4688504461,'B',0,0,0
990074135,68.4329452467,'C',0,0,0
990109055,72.9392092456,'B',0,0,0
990049330,69.6488460623,'C',0,0,0
990177170,71.646103359,'B',0,0,0
990076940,60.1368380509,'C',0,0,0
990033295,76.4114138704,'B',0,0,0
990215490,77.1188844168,'B',0,0,0
990124410,66.9324296557,'C',0,0,0
990049020,45.6265817371,'F',0,0,0
990165295,85.8991528959,'A',0,0,0
990065830,67.3858101349,'C',0,0,0
990022820,81.2049100389,'B',0,0,0
990007080,65.6863200692,'C',0,0,0
990228860,81.7393762979,'B',0,0,0
990113475,66.6163524448,'C',0,0,0
990031210,58.759975275,'D',0,0,0
990143360,89.9985909754,'A',0,0,0
990154605,57.2091025886,'D',0,0,0
990095190,81.4230960769,'B',0,0,0
990027030,90.790181735,'A',0,0,0
990172010,81.8250309452,'B',0,0,0
990165135,78.9016012448,'B',0,0,0
990123340,70.5930068003,'B',0,0,0
990213010,60.014356371,'C',0,0,0
990126430,59.3616381159,'D',0,0,0
990115085,57.3685178204,'D',0,0,0
990188010,51.9138197533,'D',0,0,0
990228195,68.599238659,'C',0,0,0
990080480,84.279646439,'B',0,0,0
990115810,65.2084946381,'C',0,0,0
990190860,65.598977027,'C',0,0,0
990031825,64.9442406605,'C',0,0,0
990125390,62.696925009,'C',0,0,0
990038990,68.1467361116,'C',0,0,0
990170910,70.1708954221,'B',0,0,0
990075105,91.7816300914,'A',0,0,0
990162795,62.5514982296,'C',0,0,0
990253155,60.2790357236,'C',0,0,0
990140240,70.0871779688,'B',0,0,0
990222435,71.4119383758,'B',0,0,0
990157830,69.4933097978,'C',0,0,0
990139930,63.8846685109,'C',0,0,0
990091595,80.3364138781,'B',0,0,0
990061755,66.2326849727,'C',0,0,0
990069990,68.0339863323,'C',0,0,0
990026000,71.8061619597,'B',0,0,0
990147745,62.8042427524,'C',0,0,0
990052255,70.9278988946,'B',0,0,0
990128205,66.9786668476,'C',0,0,0
990100260,70.2051523927,'B',0,0,0
990063235,64.2185978191,'C',0,0,0
990078630,44.6621796558,'F',0,0,0
990168390,60.396780957,'C',0,0,0
990013090,49.3319300423,'F',0,0,0
990222010,85.5694488104,'A',0,0,0
990116165,74.5170426131,'B',0,0,0
990032175,62.3324934532,'C',0,0,0
990119025,49.2670393442,'F',0,0,0
990008915,55.326275108,'D',0,0,0
990215170,70.4044134458,'B',0,0,0
990046930,77.782139849,'B',0,0,0
990193995,69.5612684776,'C',0,0,0
990208305,70.9407655729,'B',0,0,0
990189900,74.7190251919,'B',0,0,0
990022890,51.8129640594,'D',0,0,0
990234020,41.101384839,'F',0,0,0
990217195,64.8337076577,'C',0,0,0
990250055,51.2626580814,'D',0,0,0
990153880,71.1702532099,'B',0,0,0
990015970,56.9051307547,'D',0,0,0
990225125,63.6218992514,'C',0,0,0
990195785,71.9936652644,'B',0,0,0
990198165,64.5923284112,'C',0,0,0
990245295,59.9709743695,'D',0,0,0
990012100,71.0474951888,'B',0,0,0
990097880,64.2729607165,'C',0,0,0
990163105,66.7820376722,'C',0,0,0
990097830,68.7919944815,'C',0,0,0
990060160,80.2071393683,'B',0,0,0
990166435,84.7990948461,'B',0,0,0
990105545,58.4349289299,'D',0,0,0
990005545,70.8155705881,'B',0,0,0
990183790,72.1120590034,'B',0,0,0
990165525,57.8975420713,'D',0,0,0
990163340,70.5523529069,'B',0,0,0
990124955,47.5967737066,'F',0,0,0
990184370,89.3302127323,'A',0,0,0
990081890,63.7493102156,'C',0,0,0
990003730,79.9328182751,'B',0,0,0
990099360,71.0413194079,'B',0,0,0
990232180,65.2867973621,'C',0,0,0
990215145,67.2789754654,'C',0,0,0
990190225,41.0108237056,'F',0,0,0
990202885,71.8342149885,'B',0,0,0
990018095,69.4347170534,'C',0,0,0
990088695,61.0910770701,'C',0,0,0
990018770,69.317228662,'C',0,0,0
990210330,70.0450640043,'B',0,0,0
990060395,86.7854460012,'A',0,0,0
990008540,39.0747570145,'F',0,0,0
990241035,55.9702889844,'D',0,0,0
990084340,72.2201346697,'B',0,0,0
990221205,61.6857048799,'C',0,0,0
990001485,63.7692340565,'C',0,0,0
990128780,56.4982244758,'D',0,0,0
990041725,61.2274273991,'C',0,0,0
990151530,57.2561768479,'D',0,0,0
990150640,56.8513711627,'D',0,0,0
990069575,64.1058625878,'C',0,0,0
990170235,61.6915982829,'C',0,0,0
990105645,67.5273631243,'C',0,0,0
990138205,60.761887758,'C',0,0,0
990019500,64.294903891,'C',0,0,0
990088330,69.0938889513,'C',0,0,0
990033225,58.3679160576,'D',0,0,0
990144545,65.9754051988,'C',0,0,0
990254765,82.6150511465,'B',0,0,0
990150745,76.0971006022,'B',0,0,0
990228175,64.9276385175,'C',0,0,0
990142470,46.7828092312,'F',0,0,0
990181065,66.1485212032,'C',0,0,0
990204705,72.4906600483,'B',0,0,0
990136080,65.2556385556,'C',0,0,0
990089860,61.218776035,'C',0,0,0
990184720,87.2746792064,'A',0,0,0
990218355,55.706191567,'D',0,0,0
990242465,77.7435543548,'B',0,0,0
990028595,72.7950066919,'B',0,0,0
990248980,56.4539278407,'D',0,0,0
990165510,77.1009045446,'B',0,0,0
990081375,80.8428030207,'B',0,0,0
990146020,83.2270343277,'B',0,0,0
990060530,58.8252429184,'D',0,0,0
990188245,65.3416211745,'C',0,0,0
990071090,61.8715485524,'C',0,0,0
990245480,71.5356429685,'B',0,0,0
990089695,79.8953398643,'B',0,0,0
990246420,68.0736065757,'C',0,0,0
990048285,80.2979209248,'B',0,0,0
990001840,68.4939059649,'C',0,0,0
990030640,78.5535471626,'B',0,0,0
990070600,65.8964294254,'C',0,0,0
990153995,67.1366349916,'C',0,0,0
990054750,69.788542209,'C',0,0,0
990136530,67.9985305871,'C',0,0,0
990079565,75.5725938969,'B',0,0,0
990224830,54.7945775253,'D',0,0,0
990013510,77.2657628749,'B',0,0,0
990063915,61.8112149679,'C',0,0,0
990055720,72.8585027645,'B',0,0,0
990154255,64.1788996865,'C',0,0,0
990039685,78.3987791982,'B',0,0,0
990037990,48.6623646392,'F',0,0,0
990155200,56.6573232123,'D',0,0,0
990045050,78.8265157896,'B',0,0,0
990149470,68.1098706625,'C',0,0,0
990174780,63.6441693778,'C',0,0,0
990146705,62.1129276445,'C',0,0,0
990153495,82.0993292814,'B',0,0,0
990156830,52.7020726347,'D',0,0,0
990254755,56.431037766,'D',0,0,0
990179620,81.1280867112,'B',0,0,0
990022355,72.3702563004,'B',0,0,0
990100470,52.7896109925,'D',0,0,0
990074185,64.3218341958,'C',0,0,0
990071290,67.8536425923,'C',0,0,0
990215870,72.1089591149,'B',0,0,0
990007200,71.5767127669,'B',0,0,0
990182755,83.6786636184,'B',0,0,0
990103280,60.207020701,'C',0,0,0
990109375,62.5807961248,'C',0,0,0
990076750,75.7470717645,'B',0,0,0
990195340,54.5477095306,'D',0,0,0
990071735,65.9996651681,'C',0,0,0
990183375,66.886110118,'C',0,0,0
990023445,65.9985438662,'C',0,0,0
990193075,71.694869536,'B',0,0,0
990176675,55.0769304161,'D',0,0,0
990212645,62.8961454505,'C',0,0,0
990146975,80.8719170917,'B',0,0,0
990016515,66.1212651574,'C',0,0,0
990136725,78.9365291154,'B',0,0,0
990016210,84.5405238199,'B',0,0,0
990117900,76.3065746314,'B',0,0,0
990112425,66.1138370704,'C',0,0,0
990056575,82.7785356451,'B',0,0,0
990201355,86.3152284856,'A',0,0,0
990117410,83.9450835819,'B',0,0,0
990148545,79.1449247903,'B',0,0,0
990094525,63.0313205138,'C',0,0,0
990075330,55.530101909,'D',0,0,0
990075635,46.7453766426,'F',0,0,0
990020830,83.2069966607,'B',0,0,0
990218780,61.1448933579,'C',0,0,0
990120100,72.8452202784,'B',0,0,0
990089145,79.8998663371,'B',0,0,0
990124265,70.2015313766,'B',0,0,0
990092705,55.5746519781,'D',0,0,0
990056405,61.8964403041,'C',0,0,0
990039695,63.1899012826,'C',0,0,0
990224405,62.2939258654,'C',0,0,0
990230995,84.8538750231,'B',0,0,0
990159960,61.8204792036,'C',0,0,0
990008555,65.9143187128,'C',0,0,0
990021220,71.2404371411,'B',0,0,0
990230565,65.9708321673,'C',0,0,0
990237640,60.4119516153,'C',0,0,0
990167800,80.9381810955,'B',0,0,0
990138600,66.7236219727,'C',0,0,0
990245220,95.4226523015,'A',0,0,0
990042250,75.1600185947,'B',0,0,0
990240190,83.4940471119,'B',0,0,0
990186105,91.1243495771,'A',0,0,0
990001615,65.0032230071,'C',0,0,0
990233965,78.5212668645,'B',0,0,0
990022810,71.0174776453,'B',0,0,0
990006605,86.2559212725,'A',0,0,0
990117555,83.150708782,'B',0,0,0
990076760,60.2591663495,'C',0,0,0
990187220,71.6803285829,'B',0,0,0
990048125,78.8736460831,'B',0,0,0
990235890,79.3808815086,'B',0,0,0
990175800,62.0455703242,'C',0,0,0
990018985,65.0152037056,'C',0,0,0
990144425,65.058459673,'C',0,0,0
990058885,77.7329414158,'B',0,0,0
990159805,70.157051037,'B',0,0,0
990188750,66.6677504174,'C',0,0,0
990079415,69.3553543738,'C',0,0,0
990131980,84.8407322918,'B',0,0,0
990057150,60.1807555958,'C',0,0,0
990189455,47.3416141716,'F',0,0,0
990032235,84.061637887,'B',0,0,0
990074370,74.1539787885,'B',0,0,0
990096400,65.0847426007,'C',0,1,0
990231945,79.3308402365,'B',0,0,0
990109435,86.3274143025,'A',0,0,0
990167770,55.25007221,'D',0,0,0
990204775,62.8918923383,'C',0,0,0
990067475,83.5242141648,'B',0,0,0
990051000,62.598569487,'C',0,0,0
990202285,59.4562023227,'D',0,0,0
990101225,73.3369077661,'B',0,0,0
990216740,47.0491964107,'F',0,0,0
990000860,74.7039437899,'B',0,0,0
990158615,80.6733502866,'B',0,0,0
990171400,61.4374922346,'C',0,0,0
990101910,85.602893554,'A',0,0,0
990125335,58.2318767527,'D',0,0,0
990002845,59.6301806817,'D',0,0,0
990170570,54.9956283553,'D',0,0,0
990150820,54.0393107921,'D',0,0,0
990135915,85.5538760852,'A',0,0,0
990123160,75.5132206944,'B',0,0,0
990111280,68.146727846,'C',0,0,0
990027290,69.586596494,'C',0,0,0
990142955,84.4186445726,'B',0,0,0
990250175,63.7793140354,'C',0,0,0
990232935,55.2329492533,'D',0,0,0
990084545,44.356194924,'F',0,0,0
990166220,51.4119812768,'D',0,0,0
990049820,70.9123756072,'B',0,0,0
990097690,66.7966978135,'C',0,0,0
990221595,79.066814436,'B',0,0,0
990015185,62.5361160508,'C',0,0,0
990011360,67.2910013922,'C',0,0,0
990015710,73.0331747193,'B',0,0,0
990025340,64.7528197595,'C',0,0,0
990068050,60.0583317488,'C',0,0,0
990224795,73.8367663779,'B',0,0,0
990066065,76.9838707494,'B',0,0,0
990049245,68.6512819386,'C',0,0,0
990167055,54.0296253427,'D',0,0,0
990204930,73.3918079505,'B',0,0,0
990127645,84.0804360553,'B',0,0,0
990135310,47.8319649037,'F',0,0,0
990014850,77.0913476643,'B',0,0,0
990210015,69.4660485054,'C',0,0,0
990060965,71.3065460262,'B',0,0,0
990056735,80.9445746188,'B',0,0,0
990025415,89.5866629315,'A',0,0,0
990131215,79.2457836137,'B',0,0,0
990161065,59.4356838446,'D',0,0,0
990203035,89.8657842715,'A',0,0,0
990254595,55.6679088066,'D',0,0,0
990172980,60.9180118715,'C',0,0,0
990171955,67.3723338446,'C',0,0,0
990125750,69.1377357751,'C',0,0,0
990106640,59.4528368894,'D',0,0,0
990065755,68.7612575556,'C',0,0,0
990115915,68.1339286248,'C',0,0,0
990081765,53.7317347205,'D',0,0,0
990099670,65.3245096447,'C',0,0,0
990169390,55.4554979381,'D',0,0,0
990116915,97.1695410835,'A',0,0,0
990221275,59.20710907,'D',0,0,0
990200095,70.6669398635,'B',0,0,0
990010820,61.6294753679,'C',0,0,0
990097195,57.6161621807,'D',0,0,0
990029055,81.122689147,'B',0,0,0
990226205,62.5148552426,'C',0,0,0
990096445,60.8791000149,'C',0,0,0
990234985,73.327267832,'B',0,0,0
990070810,46.2822566139,'F',0,0,0
990122010,79.6949050709,'B',0,0,0
990012165,60.9458664214,'C',0,0,0
990170820,51.4217079921,'D',0,0,0
990179960,86.0514195994,'A',0,0,0
990011210,89.8358998625,'A',0,0,0
990254330,84.8506683019,'B',0,0,0
990027910,72.2911735782,'B',0,0,0
990033100,59.0647634956,'D',0,0,0
990035315,61.4787210055,'C',0,0,0
990217275,63.0926082204,'C',0,0,0
990157520,63.9935961112,'C',0,0,0
990030140,62.3631581345,'C',0,0,0
990010440,53.9462467943,'D',0,0,0
990134400,69.7226391009,'C',0,0,0
990079830,64.7336117115,'C',0,0,0
990175625,86.4387401147,'A',0,0,0
990158825,60.502856305,'C',0,0,0
990085235,74.4061951496,'B',0,0,0
990079405,88.5577982647,'A',0,0,0
990038790,60.6932969472,'C',0,0,0
990116150,57.6678770762,'D',0,0,0
990251820,80.4976692278,'B',0,0,0
990014000,53.6061746626,'D',0,0,0
990183250,77.9628792523,'B',0,0,0
990096615,70.4179518594,'B',0,0,0
990118670,69.2231632641,'C',0,0,0
990106230,67.3293078215,'C',0,0,0
990075430,63.0561051275,'C',0,0,0
990220315,69.1227586177,'C',0,0,0
990131320,55.6373034167,'D',0,0,0
990250705,75.5641424933,'B',0,0,0
990046765,50.4127028763,'D',0,0,0
990085275,71.7375647242,'B',0,0,0
990055885,71.2480779817,'B',0,0,0
990100790,71.5209115357,'B',0,0,0
990025175,65.5491001057,'C',0,0,0
990253760,73.887315079,'B',0,0,0
990005230,79.633444398,'B',0,0,0
990061990,96.0843254219,'A',0,0,0
990134110,65.2485593543,'C',0,0,0
990208360,42.7714152507,'F',0,0,0
990168005,84.8169797632,'B',0,0,0
990180365,64.4253641686,'C',0,0,0
990076510,63.2871580648,'C',0,0,0
990002965,67.8974120188,'C',0,0,0
990152815,82.8313676434,'B',0,0,0
990022500,83.4389904691,'B',0,0,0
990082780,61.3702040196,'C',0,0,0
990106475,64.5393234978,'C',0,0,0
990076330,77.5545799095,'B',0,0,0
990178035,65.0074234173,'C',0,0,0
990108180,69.998803548,'C',0,0,0
990215760,70.7769381605,'B',0,0,0
990185730,61.6623740616,'C',0,0,0
990114900,76.2249354033,'B',0,0,0
990168190,86.3093259856,'A',0,0,0
990019125,71.4805620515,'B',0,0,0
990100585,72.3260048437,'B',0,0,0
990186350,77.0727713825,'B',0,0,0
990067175,79.2255938194,'B',0,0,0
990179635,57.1662108991,'D',0,0,0
990031505,58.6350471353,'D',0,0,0
990110665,61.2006641337,'C',0,0,0
990060820,62.9032128059,'C',0,0,0
990126720,57.4521645619,'D',0,0,0
990202000,71.106768101,'B',0,0,0
990227940,58.8743119225,'D',0,0,0
990138300,58.9083464339,'D',0,0,0
990095350,74.303067809,'B',0,0,0
990081350,72.5966462606,'B',0,0,0
990148035,63.6251726709,'C',0,0,0
990208740,55.2824946246,'D',0,0,0
990064560,77.421687665,'B',0,0,0
990222170,66.3172702097,'C',0,0,0
990227295,63.1138654086,'C',0,0,0
990189335,49.5028446807,'F',0,0,0
990016270,67.8623694791,'C',0,0,0
990200255,79.498981235,'B',0,0,0
990029910,42.7963589012,'F',0,0,0
990068160,66.4345074368,'C',0,0,0
990237620,73.2496669389,'B',0,0,0
990247470,63.1923806502,'C',0,0,0
990197640,65.2964691907,'C',0,0,0
990025150,59.4779186236,'D',0,0,0
990189285,78.5552994095,'B',0,0,0
990233200,69.0822345957,'C',0,0,0
990011815,56.3110416539,'D',0,0,0
990137825,62.0570167884,'C',0,0,0
990103100,58.1775734461,'D',0,0,0
990107095,65.571887333,'C',0,0,0
990037985,64.2581717112,'C',0,0,0
990091515,80.1320994588,'B',0,0,0
990161135,54.971779214,'D',0,0,0
990026715,53.8955790253,'D',0,0,0
990156585,65.4434180012,'C',0,0,0
990110715,83.3044839,'B',0,0,0
990211810,79.0746137882,'B',0,0,0
990143995,48.6314400915,'F',0,0,0
990125780,69.5998658581,'C',0,0,0
990228805,71.7784227707,'B',0,0,0
990172175,78.0980989148,'B',0,0,0
990183675,64.6346864701,'C',0,0,0
990223620,69.9389012377,'C',0,0,0
990004255,71.9576090401,'B',0,0,0
990030270,72.2665747381,'B',0,0,0
990045420,69.6515059381,'C',0,0,0
990023830,53.3928781653,'D',0,0,0
990002790,82.3208346669,'B',0,0,0
990094795,78.4487098119,'B',0,0,0
990155040,55.9585099734,'D',0,0,0
990020750,66.1452151047,'C',0,0,0
990021520,67.5230992827,'C',0,0,0
990159615,79.0199829755,'B',0,0,0
990221605,63.8537885954,'C',0,0,0
990099895,55.7872237819,'D',0,0,0
990193645,78.7116251359,'B',0,0,0
990103895,56.595687922,'D',0,0,0
990047185,57.8871744633,'D',0,0,0
990248730,68.2093874893,'C',0,0,0
990011510,67.6250778289,'C',0,0,0
990109345,80.3118853651,'B',0,0,0
990000775,79.822484954,'B',0,0,0
990097775,63.1852811175,'C',0,0,0
990118290,80.3916399393,'B',0,0,0
990167420,65.4185396625,'C',0,0,0
990140135,63.6385196368,'C',0,0,0
990247010,41.4584323059,'F',0,0,0
990165765,71.1001090258,'B',0,0,0
990196445,74.6324837845,'B',0,0,0
990201370,63.8238922022,'C',0,0,0
990111240,50.8911245325,'D',0,0,0
990135425,71.7029010755,'B',0,0,0
990004770,72.194418546,'B',0,0,0
990126465,61.5585076417,'C',0,0,0
990156390,61.4268206466,'C',0,0,0
990117965,63.200197304,'C',0,0,0
990021330,72.9835515544,'B',0,0,0
990010720,59.1607979658,'D',0,0,0
990189770,64.1882729533,'C',0,0,0
990025275,61.2005889333,'C',0,0,0
990021800,56.0474016769,'D',0,0,0
990046910,60.9804569038,'C',0,0,0
990027345,66.7698307052,'C',0,0,0
990150620,72.8153891363,'B',0,0,0
990054860,78.2315397052,'B',0,0,0
990003700,63.4045232156,'C',0,0,0
990205680,61.1075040156,'C',0,0,0
990190220,63.9584038073,'C',0,0,0
990183180,50.0929772975,'D',0,0,0
990247550,54.9656805971,'D',0,0,0
990093450,56.3844566565,'D',0,0,0
990086895,86.3841884302,'A',0,0,0
990202675,74.5620428247,'B',0,0,0
990007435,62.3360419135,'C',0,0,0
990056880,88.8428413798,'A',0,0,0
990234720,76.7288572508,'B',0,0,0
990078015,66.6982673558,'C',0,0,0
990093285,81.6069776351,'B',0,0,0
990210760,86.1785057037,'A',0,0,0
990233385,68.0830311316,'C',0,0,0
990152925,54.1812615248,'D',0,0,0
990080115,68.8988716264,'C',0,0,0
990225090,77.1320485491,'B',0,0,0
990047655,74.3089374889,'B',0,0,0
990226840,71.0155951089,'B',0,0,0
990082540,61.8171329701,'C',0,0,0
990217055,56.8009221873,'D',0,0,0
990109870,37.678809748,'F',0,0,0
990051985,68.0559188512,'C',0,0,0
990129085,60.531863579,'C',0,0,0
990219040,49.8041207303,'F',0,0,0
990060795,64.4439594441,'C',0,0,0
990137480,74.9466360993,'B',0,0,0
990006200,68.3899521113,'C',0,0,0
990228490,66.0780716513,'C',0,0,0
990169035,73.3519891261,'B',0,0,0
990086110,69.7018846669,'C',0,0,0
990240955,62.6487365737,'C',0,0,0
990178685,54.5913320227,'D',0,0,0
990067680,59.8416077897,'D',0,0,0
990130265,86.5912470603,'A',0,0,0
990105600,49.2608802387,'F',0,0,0
990217725,60.3929222542,'C',0,0,0
990184605,74.163565579,'B',0,0,0
990095695,76.2852437265,'B',0,0,0
990068890,74.478997272,'B',0,0,0
990173780,65.599325459,'C',0,0,0
990022555,70.8869489532,'B',0,0,0
990249840,63.190051141,'C',0,0,0
990082405,67.2920437656,'C',0,0,0
990008725,60.3121648162,'C',0,0,0
990112105,68.3208549339,'C',0,0,0
990018180,76.4910808156,'B',0,0,0
990045885,58.1214107313,'D',0,0,0
990162985,71.3034826464,'B',0,0,0
